plan_id	machine	grid_instruction	scene_idx	noise_idx	armsig	kind	sig	pkl_sha256	model	version	ckpt	task	task_id	instruction	env_name	env_seed	inference_seed	episode_idx	success	steps	n_inferences	n_action_steps	chunk_len	has_pkl	capture_token_mode	feature_kind	feature_axes	record_shape	capture_layers	plan_name	machine_source	ckpt_source	meta_source	rel_path	cell_si	jitter_reset_idx
46ea62d53e09	kanu	PPCC/apple	1	1	base	activation	48b3faa253bdd711	48b3faa253bdd7115183d4100b95c61e9805ded8848549373704331bdc64c511	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s102/n1/base	102	2
46ea62d53e09	kanu	PPCC/apple	1	2	base	activation	b6f2db4de4a9117c	b6f2db4de4a9117c1cd563f262ee4954cd87b06ffb92bb83bab601e175e01e62	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s102/n2/base	102	2
46ea62d53e09	kanu	PPCC/apple	1	3	base	activation	b9d06154b976ffb9	b9d06154b976ffb9b071325b0a67d49bd532c67429889b83dc11f20052094c65	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s102/n3/base	102	2
46ea62d53e09	kanu	PPCC/apple	1	4	base	activation	a82e63bcc2f4bf6e	a82e63bcc2f4bf6ea3733d6830f0675ff1a3c649e07b2ca21312f5e1c06e087f	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s102/n4/base	102	2
46ea62d53e09	kanu	PPCC/apple	1	0	base	activation	82206ccf0e8261d6	82206ccf0e8261d65bf2b487812ecb2a99bea57b7eadf28456ceea0cd524a2cf	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s103/n0/base	103	3
46ea62d53e09	kanu	PPCC/apple	1	1	base	activation	5bde79943b595971	5bde79943b5959718d9f0d0df2f91c97526ca70b0218bcd486dfc20933794dc4	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s103/n1/base	103	3
46ea62d53e09	kanu	PPCC/apple	1	2	base	activation	ca533293d7722e5f	ca533293d7722e5fb0f1eb83b209e2111d932b85adf808d07dba042e7bd6531a	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s103/n2/base	103	3
46ea62d53e09	kanu	PPCC/apple	1	3	base	activation	de8adc9f572e013a	de8adc9f572e013a0bdc8b142e6c025ab464d4ab97d75089f2e3b35cfaff9793	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s103/n3/base	103	3
46ea62d53e09	kanu	PPCC/apple	1	4	base	activation	cd24ee9548d86eb3	cd24ee9548d86eb3ff3ecab0cc58481eda4fab052483df588543ba4274de56cf	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100069	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s103/n4/base	103	3
46ea62d53e09	kanu	PPCC/apple	0	0	base	activation	5e680fcc5965bc07	5e680fcc5965bc07ac92cef9c4c4dab22f9b5cfa4049365f1271b00820e4ebdd	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s2/n0/base	2	2
46ea62d53e09	kanu	PPCC/apple	0	1	base	activation	3013268ce0aa3c25	3013268ce0aa3c2558cf2b2f71a01dc3e033691fa929f7ba41f9ba6903fc0e9c	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s2/n1/base	2	2
46ea62d53e09	kanu	PPCC/apple	0	2	base	activation	4d78aaeefe7a8e90	4d78aaeefe7a8e90e9db3901755954de4bd2e935f82abcf1c5cc0530d7c6ac82	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s2/n2/base	2	2
46ea62d53e09	kanu	PPCC/apple	0	3	base	activation	0b1360a414b4c113	0b1360a414b4c11358910090ad4372aeaf6e46a18feac16c2d491b956ddff7be	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s2/n3/base	2	2
46ea62d53e09	kanu	PPCC/apple	0	4	base	activation	a1e22c3bcc93cbb0	a1e22c3bcc93cbb0b37e9aad8161058dd70ce22cabb9fa3ecb7b74bad3e39080	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s2/n4/base	2	2
46ea62d53e09	kanu	PPCC/apple	2	0	base	activation	67ae39667cc52983	67ae39667cc529830d1eb326a99f31dd953fde8c28b4983b529cdf743a52eea2	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s200/n0/base	200	0
46ea62d53e09	kanu	PPCC/apple	2	1	base	activation	85c67b540da9bad2	85c67b540da9bad2857fa7b3c99f1594a50c5f5e544cb79b9d312cb796d0a3b4	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s200/n1/base	200	0
46ea62d53e09	kanu	PPCC/apple	2	2	base	activation	38d806662caa90a4	38d806662caa90a48cf8a41cee5d21f11cae7408fecc35ae74b96c90529d71dc	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s200/n2/base	200	0
46ea62d53e09	kanu	PPCC/apple	2	3	base	activation	dfb7dbb48d82b786	dfb7dbb48d82b786d122095ef853b99a21926f030db7c8982f4a4afa9bc68b4d	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s200/n3/base	200	0
46ea62d53e09	kanu	PPCC/apple	2	4	base	activation	b26ad64a30dc3e59	b26ad64a30dc3e59023e7e9f56de3e8ba66292dc28990fd776535f8777311db5	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s200/n4/base	200	0
46ea62d53e09	kanu	PPCC/apple	2	0	base	activation	3f0cce7fe4d7ac12	3f0cce7fe4d7ac1297e88d144e940b8bc2a2738aa28a637ba518fb3ad5fab01d	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s201/n0/base	201	1
46ea62d53e09	kanu	PPCC/apple	2	1	base	activation	9ea4e4dacfc097cb	9ea4e4dacfc097cb147e2a64564bbec2349f53fba6b8e686cb00c2bc1f4bd9cc	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s201/n1/base	201	1
46ea62d53e09	kanu	PPCC/apple	2	2	base	activation	fcb525bb082961ae	fcb525bb082961ae07aa47fd4977575ecdc4ac5fc36419418212db8afb8e2bb6	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s201/n2/base	201	1
46ea62d53e09	kanu	PPCC/apple	2	3	base	activation	235887bc1e2c3a64	235887bc1e2c3a64d4bb916936b28f6ac2e5b4c0acd4effedc1e5f3fde44c259	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s201/n3/base	201	1
46ea62d53e09	kanu	PPCC/apple	2	4	base	activation	ec26aaff43c6a3a5	ec26aaff43c6a3a56218fc242612caa4220614b22f95d67f08b4fe590fb67342	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s201/n4/base	201	1
46ea62d53e09	kanu	PPCC/apple	2	0	base	activation	a857e123dccafba0	a857e123dccafba0bf2014a210fc08d7aab7dcc52050785d3bd61d0911a765ec	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s202/n0/base	202	2
46ea62d53e09	kanu	PPCC/apple	2	1	base	activation	68ea20ec81bf4110	68ea20ec81bf411078829040f30b333740e325984d0234603928fc75b43641f9	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s202/n1/base	202	2
46ea62d53e09	kanu	PPCC/apple	2	2	base	activation	d3e4a7b376f4e578	d3e4a7b376f4e5783bea188ebe5973773612339d216b0d292042699c97d93caf	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s202/n2/base	202	2
46ea62d53e09	kanu	PPCC/apple	2	3	base	activation	686b6cdc3d6ec9ce	686b6cdc3d6ec9ce3054d3777c2c97548838d547bce0590eb4d67d2b5d607e94	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s202/n3/base	202	2
46ea62d53e09	kanu	PPCC/apple	2	4	base	activation	9705ba6c460c2851	9705ba6c460c285135a565f10898ef95fd074c628cff0fabfd5f187da28e909c	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s202/n4/base	202	2
46ea62d53e09	kanu	PPCC/apple	2	0	base	activation	2d7106a7e673f0f3	2d7106a7e673f0f30533abffa065773590e62baea71f11c63618326e7aaa8ad6	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s203/n0/base	203	3
46ea62d53e09	kanu	PPCC/apple	2	1	base	activation	64d50e306ed8952c	64d50e306ed8952cc7bb552c034ae65daca1cb62dd9929dbdd84944a2a4ffb2b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s203/n1/base	203	3
46ea62d53e09	kanu	PPCC/apple	2	2	base	activation	2fcaa8ef178375c3	2fcaa8ef178375c3a192f33d2b6626d5134ff4b9404a6ce07f855e7f4eb4adba	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s203/n2/base	203	3
46ea62d53e09	kanu	PPCC/apple	2	3	base	activation	316942609bbad8af	316942609bbad8af7c5132460ce383fd0c6cef935f0d859ada8b8bccca82553b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s203/n3/base	203	3
46ea62d53e09	kanu	PPCC/apple	2	4	base	activation	ecd19060de10d264	ecd19060de10d264d376db9b6db231fc06fe0c9945e81ccd363b29fefee9b48e	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100192	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s203/n4/base	203	3
46ea62d53e09	kanu	PPCC/apple	0	0	base	activation	26d28d5192eb11ba	26d28d5192eb11ba444179560d71fadfe1a5413a8858c4535ae2a4f64763f7ff	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s3/n0/base	3	3
46ea62d53e09	kanu	PPCC/apple	0	1	base	activation	dc8c7eee7d2b8594	dc8c7eee7d2b8594091266ac7c68d1cee1d29505cc75f2147638841071c8c3a6	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s3/n1/base	3	3
46ea62d53e09	kanu	PPCC/apple	0	2	base	activation	dd3e380b975249d4	dd3e380b975249d474358e6688faed6fa72a5ceb719c9c384cc23c77dad29541	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s3/n2/base	3	3
46ea62d53e09	kanu	PPCC/apple	0	3	base	activation	16a3a0bfd36354a8	16a3a0bfd36354a848059a00c6043864f3d65da64540450ef8dd24596ed562c2	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s3/n3/base	3	3
46ea62d53e09	kanu	PPCC/apple	0	4	base	activation	7da29223f01fd5d6	7da29223f01fd5d62bc7012d10ef750266171ea9986a844a50f4090c87ba6172	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the apple from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100025	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v4_jitter	grid_coord	meta	meta_json	46ea62d53e09/kanu/PPCC/apple/s3/n4/base	3	3
